timestep,x,y,yaw,velocity
1.587981,0.000000,0.000000,0.000000,0.000000
1.591985,0.000000,0.000000,0.000000,0.000000
1.596001,0.000000,0.000000,0.000000,0.000000
1.602196,0.000000,0.000000,0.000000,0.000000
1.603980,0.000000,0.000000,0.000000,0.000000
1.607980,0.000000,0.000000,0.000000,0.000000
1.611989,0.000000,0.000000,0.000000,0.000000
1.616000,0.000000,0.000000,0.000000,0.000000
1.619984,0.000000,0.000000,0.000000,0.000000
1.623987,0.000000,0.000000,0.000000,0.000000
1.629232,0.000000,0.000000,0.000000,0.000000
1.631982,0.000000,0.000000,0.000000,0.000000
1.635994,0.000000,0.000000,0.000000,0.000000
1.639986,0.000000,0.000000,0.000000,0.000000
1.643983,0.000000,0.000000,0.000000,0.000000
1.647981,0.000000,0.000000,0.000000,0.000000
1.651996,0.000000,0.000000,0.000000,0.000000
1.655998,0.000000,0.000000,0.000000,0.000000
1.659989,0.000000,0.000000,0.000000,0.000000
1.663981,0.000000,0.000000,0.000000,0.000000
1.667984,0.000000,0.000000,0.000000,0.000000
1.672193,0.000000,0.000000,0.000000,0.000000
1.679246,0.000000,0.000000,0.000000,0.000000
1.679980,0.000000,0.000000,0.000000,0.000000
1.683982,0.000000,0.000000,0.000000,0.000000
1.687984,0.000000,0.000000,0.000000,0.000000
1.691986,0.000000,0.000000,0.000000,0.000000
1.696020,0.000000,0.000000,0.000000,0.000000
1.699999,0.000000,0.000000,0.000000,0.000000
1.703989,0.000000,0.000000,0.000000,0.000000
1.707983,0.000000,0.000000,0.000000,0.000000
1.711983,0.000000,0.000000,0.000000,0.000000
1.718224,0.000000,0.000000,0.000000,0.000000
1.719981,0.000000,0.000000,0.000000,0.000000
1.723983,0.000000,0.000000,0.000000,0.000000
1.727980,0.000000,0.000000,0.000000,0.000000
1.732015,0.000000,0.000000,0.000000,0.000000
1.735996,0.000000,0.000000,0.000000,0.000000
1.739980,0.000000,0.000000,0.000000,0.000000
1.745188,0.000000,0.000000,0.000000,0.000000
1.747979,0.000000,0.000000,0.000000,0.000000
1.751985,0.000000,0.000000,0.000000,0.000000
1.756001,0.000000,0.000000,0.000000,0.000000
1.759983,0.000000,0.000000,0.000000,0.000000
1.765189,0.000000,0.000000,0.000000,0.000000
1.767979,0.000000,0.000000,0.000000,0.000000
1.771979,0.000000,0.000000,0.000000,0.000000
1.776010,0.000000,0.000000,0.000000,0.000000
1.784189,0.000000,0.000000,0.000000,0.000000
1.787979,0.000000,0.000000,0.000000,0.000000
1.791984,0.000000,0.000000,0.000000,0.000000
1.795995,0.000000,0.000000,0.000000,0.000000
1.799982,0.000000,0.000000,0.000000,0.000000
1.803985,0.000000,0.000000,0.000000,0.000000
1.807990,0.000024,0.000000,0.000000,0.004755
1.811985,0.000024,0.000000,0.000000,0.004755
1.816231,0.000189,0.000000,0.000000,0.028304
1.819988,0.000189,0.000000,0.000000,0.028304
1.823987,0.000189,0.000000,0.000000,0.028304
1.828445,0.000584,0.000000,0.000000,0.050733
1.831990,0.000584,0.000000,0.000000,0.050733
1.836226,0.001198,0.000000,0.000000,0.072096
1.839988,0.001198,0.000000,0.000000,0.072096
1.843983,0.001198,0.000000,0.000000,0.072096
1.851206,0.002021,0.000000,0.000000,0.092443
1.851985,0.002021,0.000000,0.000000,0.092443
1.856196,0.003042,0.000000,0.000000,0.111822
